0.091954,0.091954,0.0853859,0.121511,0.0853859,0.091954,0.144499,0.0574713,0.154351,0.0755337
0.1,0.0825397,0.109524,0.112698,0.0920635,0.0888889,0.133333,0.068254,0.126984,0.0857143
0.100813,0.0926829,0.104065,0.105691,0.0878049,0.0894309,0.141463,0.0536585,0.138211,0.0861789
0.0944272,0.0835913,0.0990712,0.122291,0.0727554,0.0743034,0.139319,0.0681114,0.160991,0.0851393
0.167254,0.0792254,0.105634,0.0862676,0.0880282,0.0880282,0.121479,0.0633803,0.147887,0.0528169
0.172662,0.0953237,0.106115,0.0935252,0.0935252,0.0863309,0.115108,0.0683453,0.118705,0.0503597
0.173228,0.0944882,0.106299,0.108268,0.0905512,0.0767717,0.102362,0.0472441,0.145669,0.0551181
0.170093,0.0859813,0.127103,0.0897196,0.0971963,0.0934579,0.108411,0.0504673,0.125234,0.0523365
0.150713,0.114053,0.114053,0.105906,0.101833,0.0835031,0.101833,0.0773931,0.126273,0.0244399
0.14053,0.0875764,0.10998,0.1222,0.0794297,0.0773931,0.105906,0.0448065,0.12831,0.10387
0.11215,0.082243,0.11028,0.108411,0.0915888,0.082243,0.102804,0.0747664,0.140187,0.0953271
0.144509,0.0712909,0.0867052,0.131021,0.0905588,0.0674374,0.0982659,0.0712909,0.142582,0.0963391
0.136634,0.0693069,0.0990099,0.114851,0.0970297,0.0811881,0.10297,0.0772277,0.110891,0.110891
0.139265,0.0831721,0.098646,0.108317,0.102515,0.0812379,0.108317,0.065764,0.108317,0.104449
0.139276,0.0835655,0.0779944,0.0334262,0.103064,0.0752089,0.10585,0.125348,0.164345,0.091922
0.131387,0.10219,0.0924574,0.0583942,0.080292,0.0656934,0.0778589,0.114355,0.153285,0.124088
0.115869,0.100756,0.0755667,0.0503778,0.0856423,0.0478589,0.11335,0.133501,0.141058,0.13602
0.115591,0.0887097,0.0752688,0.061828,0.0698925,0.0860215,0.115591,0.115591,0.153226,0.11828
0.116402,0.103175,0.0820106,0.0634921,0.0740741,0.0740741,0.0925926,0.0978836,0.15873,0.137566
0.154472,0.0840108,0.0460705,0.127371,0.0650406,0.0623306,0.127371,0.0758808,0.181572,0.0758808
0.126943,0.0880829,0.0647668,0.129534,0.0854922,0.0647668,0.142487,0.0569948,0.181347,0.0595855
0.151671,0.11054,0.0745501,0.0745501,0.100257,0.0694087,0.0976864,0.0771208,0.174807,0.0694087
0.163366,0.0767327,0.0767327,0.101485,0.0841584,0.0767327,0.0915842,0.0668317,0.170792,0.0915842
0.1825,0.0725,0.07,0.115,0.0825,0.07,0.0825,0.095,0.15,0.08
0.176768,0.0732323,0.0909091,0.0909091,0.0858586,0.0631313,0.103535,0.0833333,0.174242,0.0580808
0.146512,0.0837209,0.0674419,0.0744186,0.0906977,0.055814,0.127907,0.0953488,0.186047,0.072093
0.15859,0.101322,0.0837004,0.0814978,0.0682819,0.0726872,0.0903084,0.0837004,0.176211,0.0837004
0.191344,0.0728929,0.070615,0.0683371,0.104784,0.0523918,0.0911162,0.0774487,0.182232,0.0888383
0.182222,0.1,0.0933333,0.0755556,0.1,0.0777778,0.0866667,0.0533333,0.146667,0.0844444
0.185096,0.0769231,0.0985577,0.0745192,0.105769,0.0576923,0.0841346,0.0817308,0.163462,0.0721154
0.127907,0.0747508,0.101329,0.137874,0.0880399,0.0813954,0.134551,0.0531561,0.131229,0.0697674
0.131922,0.0928339,0.105863,0.127036,0.0732899,0.0700326,0.125407,0.0667752,0.135179,0.0716612
0.117465,0.0896445,0.0989181,0.128284,0.064915,0.0741886,0.134467,0.0695518,0.140649,0.0819165
0.102236,0.0878594,0.0910543,0.140575,0.0878594,0.0814696,0.158147,0.0654952,0.107029,0.0782748
0.114907,0.0822981,0.0931677,0.114907,0.104037,0.0729814,0.128882,0.0698758,0.113354,0.10559
0.11245,0.0883534,0.0843373,0.128514,0.0843373,0.0803213,0.130522,0.060241,0.136546,0.0943775
0.125984,0.0925197,0.0826772,0.13189,0.0826772,0.0846457,0.122047,0.0590551,0.125984,0.0925197
0.127737,0.0857664,0.0930657,0.120438,0.0766423,0.0839416,0.120438,0.0620438,0.133212,0.0967153
0.123264,0.0659722,0.0868056,0.104167,0.0815972,0.0902778,0.123264,0.0711806,0.161458,0.0920139
0.106897,0.0775862,0.101724,0.108621,0.0896552,0.0844828,0.144828,0.0517241,0.134483,0.1
0.172691,0.106426,0.0883534,0.12249,0.0863454,0.0742972,0.0863454,0.0582329,0.130522,0.0742972
0.149284,0.0858896,0.0838446,0.120654,0.0920245,0.0695297,0.106339,0.0777096,0.141104,0.0736196
0.139313,0.0935114,0.101145,0.110687,0.0935114,0.0706107,0.108779,0.0648855,0.14313,0.0744275
0.140316,0.0968379,0.0909091,0.136364,0.0948617,0.0790514,0.102767,0.0533597,0.140316,0.0652174
0.158379,0.0791897,0.0883978,0.134438,0.0939227,0.0736648,0.0939227,0.0607735,0.14733,0.0699816
0.111905,0.0666667,0.0952381,0.104762,0.0857143,0.0857143,0.128571,0.0809524,0.152381,0.0880952
0.128079,0.0763547,0.108374,0.105911,0.0862069,0.0960591,0.12069,0.0566502,0.152709,0.0689655
0.126106,0.0951327,0.115044,0.123894,0.0707965,0.079646,0.110619,0.050885,0.165929,0.0619469
0.113586,0.0890869,0.0846325,0.131403,0.100223,0.077951,0.104677,0.0579065,0.140312,0.100223
0.106122,0.0938775,0.0836735,0.12449,0.0897959,0.1,0.116327,0.0632653,0.153061,0.0693877
0.12069,0.0844828,0.122414,0.0844828,0.108621,0.0827586,0.125862,0.0758621,0.118966,0.0758621
0.131488,0.0899654,0.103806,0.103806,0.112457,0.0951557,0.121107,0.0536332,0.117647,0.0709343
0.113106,0.0861759,0.104129,0.114901,0.113106,0.0897666,0.104129,0.0664273,0.131059,0.0771993
0.132075,0.0857633,0.104631,0.084048,0.0891938,0.0720412,0.13036,0.0806175,0.138937,0.0823328
0.11746,0.0873016,0.106349,0.0873016,0.0952381,0.0809524,0.131746,0.068254,0.152381,0.0730159
0.1643,0.0993915,0.0912779,0.131846,0.109533,0.0791075,0.0933063,0.0486815,0.117647,0.0649087
0.156015,0.0883459,0.0977444,0.116541,0.0921053,0.0996241,0.0921053,0.0601504,0.140977,0.056391
0.181308,0.104673,0.0990654,0.125234,0.11215,0.0934579,0.0598131,0.0598131,0.117757,0.046729
0.15087,0.116054,0.0928433,0.116054,0.119923,0.0715667,0.065764,0.0618956,0.135397,0.0696325
0.160878,0.0968921,0.106033,0.133455,0.113346,0.0804388,0.0749543,0.0603291,0.126143,0.047532
0.169661,0.101796,0.0958084,0.125749,0.103792,0.0818363,0.0618762,0.0538922,0.143713,0.0618762
0.129508,0.0868852,0.114754,0.12459,0.0737705,0.0934426,0.119672,0.0557377,0.12459,0.0770492
0.112397,0.0909091,0.11405,0.120661,0.0743802,0.0809917,0.143802,0.061157,0.110744,0.0909091
0.101449,0.078905,0.0917874,0.107891,0.0901771,0.078905,0.123994,0.0805153,0.143317,0.10306
0.105016,0.0877743,0.0987461,0.112853,0.0642633,0.0705329,0.147335,0.0705329,0.128527,0.11442
0.0873494,0.0918675,0.103916,0.108434,0.063253,0.0768072,0.14759,0.0783132,0.13253,0.10994
0.134387,0.0770751,0.06917,0.12253,0.0889328,0.0869565,0.126482,0.06917,0.136364,0.0889328
0.119192,0.0787879,0.0888889,0.115152,0.0949495,0.0727273,0.115152,0.0666667,0.117172,0.131313
0.127208,0.0706714,0.0971731,0.139576,0.0795053,0.0777385,0.109541,0.0600707,0.141343,0.0971731
0.1274,0.0802792,0.111693,0.122164,0.0977312,0.0750436,0.0942408,0.0488656,0.132635,0.109948
0.147273,0.0709091,0.107273,0.129091,0.0763636,0.0909091,0.101818,0.0654545,0.123636,0.0872727
0.155819,0.0907298,0.106509,0.114398,0.0986193,0.0729783,0.140039,0.0414201,0.143984,0.035503
0.141221,0.0782443,0.112595,0.133588,0.0839695,0.0763359,0.135496,0.0381679,0.169847,0.0305344
0.156863,0.0695187,0.115865,0.131907,0.083779,0.0784314,0.124777,0.0392157,0.163993,0.0356506
0.160232,0.0830116,0.131274,0.131274,0.0810811,0.0694981,0.127413,0.0289575,0.158301,0.0289575
0.143396,0.101887,0.103774,0.139623,0.0943396,0.0735849,0.120755,0.0339623,0.158491,0.0301887
0.192308,0.0846154,0.0903846,0.148077,0.0903846,0.103846,0.0865385,0.0576923,0.113462,0.0326923
0.18232,0.0883978,0.0994475,0.12523,0.0828729,0.0939227,0.101289,0.0497238,0.132597,0.0441989
0.186898,0.0828516,0.105973,0.131021,0.0770713,0.102119,0.0924855,0.0751445,0.1079,0.0385356
0.184258,0.0876565,0.105546,0.150268,0.0751342,0.0966011,0.0751342,0.059034,0.110912,0.0554562
0.180297,0.0855019,0.0817844,0.130112,0.070632,0.0947955,0.100372,0.0557621,0.156134,0.0446097
0.149406,0.0848896,0.112054,0.134126,0.0950764,0.0865874,0.113752,0.0458404,0.127334,0.0509338
0.174658,0.0787671,0.0941781,0.140411,0.0736301,0.0907534,0.114726,0.0308219,0.142123,0.0599315
0.179245,0.100629,0.105346,0.116352,0.0691824,0.100629,0.100629,0.0471698,0.130503,0.0503145
0.159164,0.0819936,0.106109,0.143087,0.0819936,0.0868167,0.0996785,0.0401929,0.149518,0.0514469
0.167219,0.0761589,0.107616,0.152318,0.0612583,0.0844371,0.120861,0.044702,0.127483,0.057947
0.185512,0.0777385,0.109541,0.0918728,0.0936396,0.0636042,0.111307,0.0795053,0.113074,0.0742049
0.176883,0.0770578,0.0998249,0.084063,0.0980736,0.0718039,0.124343,0.0718039,0.119089,0.0770578
0.14975,0.113145,0.0881864,0.116473,0.0965058,0.093178,0.111481,0.046589,0.124792,0.0599002
0.140379,0.0977918,0.113565,0.108833,0.118297,0.0820189,0.0962145,0.0662461,0.115142,0.0615142
0.193493,0.0907534,0.109589,0.116438,0.0839041,0.0873288,0.0736301,0.0599315,0.131849,0.0530822
0.132759,0.087931,0.106897,0.103448,0.0982759,0.087931,0.12931,0.0637931,0.127586,0.062069
0.135821,0.0761194,0.0865672,0.141791,0.0791045,0.0955224,0.134328,0.0671642,0.129851,0.0537313
0.139466,0.0875371,0.0771513,0.123145,0.078635,0.0875371,0.133531,0.0816024,0.132047,0.0593472
0.122781,0.0739645,0.0872781,0.119822,0.0724852,0.0887574,0.12426,0.0769231,0.156805,0.0769231
0.125407,0.0667752,0.0977199,0.136808,0.0716612,0.0781759,0.141694,0.0684039,0.130293,0.0830619
0.128682,0.0651163,0.0992248,0.125581,0.0744186,0.0744186,0.147287,0.0682171,0.142636,0.0744186
0.134615,0.1,0.0865385,0.119231,0.0692308,0.0961538,0.105769,0.0673077,0.134615,0.0865385
0.144161,0.0766423,0.100365,0.109489,0.0821168,0.0693431,0.105839,0.0766423,0.145985,0.0894161
0.119231,0.1,0.0903846,0.0980769,0.0769231,0.0826923,0.121154,0.0961538,0.117308,0.0980769
0.149254,0.0820896,0.0970149,0.119403,0.0708955,0.0578358,0.119403,0.0764925,0.132463,0.0951492
0.141856,0.0665499,0.117338,0.0998249,0.0718039,0.0805604,0.148862,0.0718039,0.119089,0.0823117
0.146,0.09,0.098,0.08,0.066,0.076,0.172,0.072,0.13,0.07
0.130037,0.0879121,0.0769231,0.0805861,0.0952381,0.0732601,0.159341,0.0714286,0.139194,0.0860806
0.136273,0.0881764,0.0921844,0.0741483,0.0801603,0.0681363,0.180361,0.0821643,0.118236,0.0801603
0.136364,0.0928854,0.112648,0.0632411,0.0810277,0.0671937,0.146245,0.0592885,0.152174,0.0889328
0.112933,0.103825,0.105647,0.0874317,0.0947177,0.0819672,0.134791,0.0437158,0.151184,0.0837887
0.0892308,0.0861538,0.0738462,0.0646154,0.0676923,0.0769231,0.178462,0.129231,0.135385,0.0984615
0.11039,0.103896,0.100649,0.0454545,0.0487013,0.0584416,0.162338,0.0714286,0.175325,0.123377
0.133106,0.0784983,0.0853242,0.0955631,0.0546075,0.109215,0.129693,0.0716724,0.153584,0.0887372
0.111111,0.0730994,0.0877193,0.0906433,0.0877193,0.0760234,0.131579,0.0760234,0.143275,0.122807
0.118902,0.0884146,0.0762195,0.10061,0.10061,0.0640244,0.140244,0.0670732,0.155488,0.0884146
0.123106,0.0700758,0.0984849,0.121212,0.0871212,0.0587121,0.142045,0.0757576,0.142045,0.0814394
0.111511,0.0755396,0.109712,0.129496,0.0863309,0.0791367,0.111511,0.0683453,0.149281,0.0791367
0.108348,0.079929,0.0959147,0.136767,0.079929,0.062167,0.113677,0.08881,0.142096,0.0923623
0.115732,0.0687161,0.0831826,0.15009,0.0759494,0.0632911,0.122966,0.0632911,0.155515,0.101266
0.11775,0.0685413,0.101933,0.14587,0.0755712,0.0843585,0.119508,0.0492091,0.149385,0.0878735
0.154297,0.0996094,0.101563,0.134766,0.0820313,0.0839844,0.121094,0.03125,0.144531,0.046875
0.165049,0.0951456,0.0796117,0.133981,0.0834951,0.100971,0.102913,0.038835,0.161165,0.038835
0.148454,0.0989691,0.0948454,0.148454,0.0845361,0.0824742,0.11134,0.0268041,0.16701,0.0371134
0.122807,0.0896686,0.0935673,0.14425,0.107212,0.0974659,0.111111,0.0350877,0.157895,0.0409357
0.154851,0.0951492,0.0951492,0.132463,0.0876866,0.0671642,0.113806,0.0298507,0.169776,0.0541045
0.109409,0.0919037,0.0897155,0.0897155,0.100656,0.0612691,0.137856,0.0459519,0.166302,0.107221
0.0967742,0.0921659,0.0760369,0.0760369,0.0875576,0.0645161,0.163594,0.078341,0.158986,0.105991
0.0738255,0.064877,0.0715884,0.0872483,0.0872483,0.0894855,0.183445,0.0715884,0.14094,0.129754
0.101449,0.0496894,0.0910973,0.0848861,0.0766046,0.0600414,0.161491,0.0848861,0.15942,0.130435
0.109937,0.0655391,0.0718816,0.0761099,0.0866808,0.0613108,0.173362,0.0591966,0.137421,0.158562
0.140713,0.0806754,0.097561,0.150094,0.0900563,0.101313,0.118199,0.0318949,0.142589,0.0469043
0.155769,0.075,0.0846154,0.173077,0.0826923,0.0884615,0.107692,0.0365385,0.144231,0.0519231
0.16,0.08,0.110476,0.133333,0.0933333,0.102857,0.0857143,0.0361905,0.150476,0.047619
0.150094,0.0675422,0.114447,0.136961,0.101313,0.0919325,0.0844278,0.0375235,0.166979,0.0487805
0.173832,0.0766355,0.102804,0.11215,0.0859813,0.100935,0.082243,0.0485981,0.157009,0.0598131
0.119584,0.0745234,0.0831889,0.0987868,0.0953206,0.0658579,0.180243,0.0381282,0.152513,0.0918544
0.137124,0.0685619,0.083612,0.0886288,0.0785953,0.0635452,0.168896,0.0652174,0.153846,0.0919732
0.1,0.069697,0.0863636,0.110606,0.0757576,0.0742424,0.156061,0.0787879,0.15303,0.0954545
0.120521,0.0749186,0.0912052,0.102606,0.0781759,0.0765472,0.144951,0.0618892,0.153094,0.0960912
0.110754,0.081862,0.105939,0.105939,0.105939,0.0738363,0.144462,0.0545746,0.128411,0.0882825
0.102719,0.0785498,0.092145,0.116314,0.0891239,0.0664653,0.148036,0.0589124,0.145015,0.102719
0.130081,0.0873984,0.0894309,0.121951,0.097561,0.0630081,0.109756,0.0691057,0.152439,0.0792683
0.13852,0.0872865,0.0986717,0.11575,0.0834915,0.0759013,0.0929791,0.0740038,0.155598,0.0777989
0.134969,0.0838446,0.106339,0.108384,0.0981595,0.0736196,0.114519,0.0490798,0.161554,0.0695297
0.130515,0.0845588,0.0845588,0.121324,0.0845588,0.0808824,0.117647,0.0514706,0.161765,0.0827206
0.156504,0.0792683,0.101626,0.117886,0.0691057,0.0792683,0.126016,0.0487805,0.152439,0.0691057
0.0910891,0.0752475,0.0712871,0.0871287,0.0792079,0.0752475,0.156436,0.10099,0.142574,0.120792
0.0922432,0.0775681,0.081761,0.0943396,0.0775681,0.0691824,0.142558,0.115304,0.146751,0.102725
0.0763359,0.0725191,0.10687,0.0954198,0.0916031,0.110687,0.116412,0.103053,0.127863,0.0992366
0.0849057,0.0735849,0.0849057,0.107547,0.0716981,0.0867925,0.149057,0.1,0.135849,0.10566
0.0883534,0.0682731,0.0903614,0.0903614,0.0843373,0.0742972,0.150602,0.110442,0.14257,0.100402
0.105181,0.0690738,0.11146,0.122449,0.0863422,0.0879121,0.144427,0.0627944,0.125589,0.0847724
0.0994236,0.0835735,0.110951,0.129683,0.0720461,0.0806916,0.159942,0.0489914,0.129683,0.0850144
0.116923,0.0876923,0.101538,0.107692,0.0876923,0.0692308,0.163077,0.0569231,0.132308,0.0769231
0.0811189,0.0783217,0.100699,0.117483,0.0797203,0.0909091,0.138462,0.0769231,0.132867,0.103497
0.0817236,0.0906389,0.0950966,0.117385,0.0713224,0.0832095,0.150074,0.0757801,0.132244,0.102526
0.103107,0.079096,0.0833333,0.0960452,0.0847458,0.0946328,0.187853,0.0579096,0.144068,0.069209
0.103976,0.088685,0.108563,0.0902141,0.0749236,0.0657492,0.16208,0.058104,0.133028,0.114679
0.0953846,0.1,0.103077,0.101538,0.0923077,0.0830769,0.158462,0.06,0.110769,0.0953846
0.107511,0.103093,0.111929,0.0927835,0.0765832,0.078056,0.154639,0.0515464,0.114875,0.108984
0.20979,0.0885781,0.135198,0.125874,0.100233,0.102564,0.0629371,0.039627,0.100233,0.034965
0.222707,0.0829694,0.0917031,0.10262,0.0960699,0.113537,0.0764192,0.0436681,0.137555,0.0327511
0.216157,0.069869,0.128821,0.124454,0.0829694,0.0960699,0.0720524,0.0393013,0.137555,0.0327511
0.239224,0.0711207,0.0969828,0.125,0.0840517,0.0969828,0.0797414,0.0387931,0.150862,0.0172414
0.227907,0.0883721,0.0906977,0.144186,0.0883721,0.0883721,0.072093,0.0418605,0.144186,0.0139535
0.14375,0.0791667,0.1125,0.122917,0.0979167,0.0979167,0.104167,0.0604167,0.133333,0.0479167
0.139489,0.0982318,0.113949,0.139489,0.100196,0.0923379,0.0726916,0.0628684,0.139489,0.0412574
0.178161,0.105364,0.0957854,0.114943,0.0977011,0.091954,0.0938697,0.0555556,0.136015,0.0306513
0.152,0.086,0.1,0.112,0.1,0.082,0.11,0.062,0.15,0.046
0.159827,0.0950324,0.0971922,0.114471,0.0885529,0.0842333,0.0907127,0.0453564,0.172786,0.0518358
0.138577,0.0842697,0.127341,0.123596,0.0992509,0.0955056,0.0917603,0.0543071,0.116105,0.0692884
0.137736,0.090566,0.111321,0.107547,0.0886792,0.090566,0.0924528,0.0622642,0.135849,0.0830189
0.161677,0.0898204,0.135729,0.137725,0.0778443,0.0858283,0.0718563,0.0578842,0.105788,0.0758483
0.208897,0.0715667,0.116054,0.131528,0.0889749,0.0851064,0.0889749,0.0522244,0.112186,0.0444874
0.182903,0.0914513,0.127237,0.115308,0.0894632,0.0894632,0.0616302,0.0576541,0.135189,0.0497018
0.122736,0.0925553,0.0885312,0.126761,0.084507,0.0744467,0.144869,0.0603622,0.140845,0.0643863
0.140351,0.0838207,0.0779727,0.126706,0.0896686,0.0623782,0.132554,0.0623782,0.120858,0.103314
0.148077,0.0903846,0.0903846,0.1,0.0711538,0.0826923,0.111538,0.0596154,0.140385,0.105769
0.130755,0.0828729,0.0810313,0.11418,0.0847145,0.0755064,0.132597,0.0662983,0.13628,0.0957643
