0.0916149,0.28882,0.18323,0.340062,0.0962733
0.0926217,0.285714,0.180534,0.313972,0.127159
0.103286,0.270736,0.184664,0.327074,0.114241
0.135514,0.309969,0.188474,0.288162,0.0778816
0.112308,0.323077,0.175385,0.310769,0.0784615
0.111792,0.29709,0.18683,0.298622,0.105666
0.13242,0.287671,0.17656,0.30898,0.0943683
0.135095,0.292217,0.180617,0.281938,0.110132
0.113422,0.293006,0.202268,0.296786,0.094518
0.125227,0.261343,0.185118,0.313975,0.114338
0.123924,0.289157,0.168675,0.304647,0.113597
0.137566,0.269841,0.19224,0.283951,0.116402
0.115044,0.334513,0.162832,0.290266,0.0973451
0.169014,0.235915,0.248239,0.232394,0.114437
0.137056,0.248731,0.243655,0.238579,0.13198
0.170248,0.247934,0.221488,0.244628,0.115702
0.178862,0.271545,0.211382,0.229268,0.108943
0.175,0.266667,0.243333,0.196667,0.118333
0.125237,0.250474,0.203036,0.313093,0.108159
0.0934256,0.275087,0.207612,0.318339,0.105536
0.132509,0.256184,0.201413,0.312721,0.0971731
0.130288,0.245347,0.189509,0.321489,0.113367
0.109029,0.279387,0.183986,0.296422,0.131175
0.13913,0.253913,0.198261,0.304348,0.104348
0.12966,0.270665,0.176661,0.327391,0.095624
0.0993377,0.283113,0.167219,0.35596,0.0943709
0.0976821,0.271523,0.187086,0.337748,0.10596
0.0942149,0.276033,0.181818,0.340496,0.107438
0.133224,0.269737,0.180921,0.299342,0.116776
0.12963,0.25641,0.162393,0.334758,0.116809
0.101302,0.283647,0.192475,0.299566,0.12301
0.109233,0.283485,0.171651,0.328999,0.106632
0.0851351,0.304054,0.194595,0.312162,0.104054
0.0906516,0.304533,0.169972,0.320113,0.114731
0.106061,0.260943,0.220539,0.311448,0.10101
0.109477,0.277778,0.21732,0.28268,0.112745
0.121528,0.256944,0.227431,0.28125,0.112847
0.0929853,0.274062,0.225122,0.313214,0.0946166
0.0980392,0.299465,0.226381,0.285205,0.0909091
0.084507,0.284038,0.255869,0.312207,0.0633803
0.101299,0.218182,0.322078,0.283117,0.0753247
0.100917,0.25,0.295872,0.277523,0.0756881
0.1,0.256098,0.3,0.285366,0.0585366
0.0899471,0.240741,0.293651,0.301587,0.0740741
0.105263,0.267669,0.213534,0.291729,0.121805
0.117737,0.270642,0.183486,0.307339,0.120795
0.113905,0.298817,0.178994,0.294379,0.113905
0.117735,0.274218,0.177347,0.305514,0.125186
0.152174,0.247826,0.189855,0.281159,0.128986
0.124555,0.259786,0.209964,0.311388,0.0943061
0.120841,0.285464,0.192644,0.304729,0.0963222
0.0938053,0.260177,0.226549,0.318584,0.100885
0.0955752,0.253097,0.249558,0.309735,0.0920354
0.116162,0.257576,0.217172,0.29798,0.111111
0.114155,0.294521,0.19863,0.283105,0.109589
0.140351,0.278509,0.166667,0.287281,0.127193
0.152401,0.275574,0.167015,0.279749,0.125261
0.114851,0.316832,0.164356,0.287129,0.116832
0.138318,0.299065,0.147664,0.304673,0.11028
0.135246,0.301229,0.176229,0.290984,0.0963115
0.125664,0.269027,0.182301,0.290266,0.132743
0.120354,0.277876,0.152212,0.322124,0.127434
0.124789,0.268128,0.178752,0.291737,0.136594
0.111498,0.28223,0.182927,0.299652,0.123693
0.121784,0.262436,0.200686,0.295026,0.120069
0.0729167,0.286458,0.236111,0.338542,0.0659722
0.0756757,0.29009,0.25045,0.326126,0.0576577
0.0848375,0.281588,0.256318,0.319495,0.0577617
0.0828924,0.291005,0.252205,0.310406,0.0634921
0.0889292,0.288566,0.235935,0.328494,0.0580762
0.0849359,0.275641,0.179487,0.341346,0.11859
0.10043,0.292683,0.175036,0.325682,0.106169
0.10981,0.298682,0.181552,0.322108,0.0878477
0.100567,0.318697,0.175637,0.318697,0.0864023
0.0950292,0.30117,0.179825,0.336257,0.0877193
0.0993884,0.267584,0.169725,0.353211,0.110092
0.0962567,0.26025,0.238859,0.326203,0.0784314
0.079929,0.257549,0.261101,0.316163,0.0852576
0.124,0.234,0.26,0.276,0.106
0.14553,0.234927,0.251559,0.24948,0.118503
0.153333,0.244444,0.253333,0.246667,0.102222
0.11575,0.29222,0.256167,0.258065,0.0777989
0.118794,0.29078,0.239362,0.265957,0.0851064
0.0951492,0.285448,0.248134,0.315298,0.0559701
0.125,0.257813,0.259766,0.267578,0.0898438
0.114943,0.270115,0.262452,0.289272,0.0632184
0.153846,0.322115,0.139423,0.252404,0.132212
0.163677,0.309417,0.161435,0.235426,0.130045
0.160756,0.316785,0.156028,0.234043,0.132388
0.139269,0.305936,0.155251,0.239726,0.159817
0.140625,0.305804,0.162946,0.227679,0.162946
0.0840336,0.334034,0.178571,0.317227,0.0861345
0.0642023,0.301556,0.22179,0.338521,0.07393
0.0614754,0.313525,0.219262,0.344262,0.0614754
0.083004,0.300395,0.213439,0.328063,0.0750988
0.0761317,0.314815,0.213992,0.316872,0.0781893
0.1261,0.259531,0.199413,0.28739,0.127566
0.114202,0.259151,0.215227,0.292826,0.118594
0.146667,0.253333,0.192593,0.287407,0.12
0.131148,0.222057,0.217586,0.302534,0.126677
0.134897,0.272727,0.211144,0.272727,0.108504
0.093985,0.338346,0.159774,0.327068,0.0808271
0.103774,0.313208,0.2,0.277359,0.10566
0.100559,0.297952,0.201117,0.292365,0.108007
0.108541,0.297153,0.217082,0.272242,0.104982
0.110307,0.264014,0.188065,0.323689,0.113924
0.126214,0.240777,0.205825,0.31068,0.116505
0.146252,0.254113,0.20841,0.281536,0.109689
0.0972696,0.266212,0.204778,0.3157,0.116041
0.116697,0.238779,0.213645,0.303411,0.127469
0.141791,0.208955,0.216418,0.287313,0.145522
0.132959,0.235955,0.205993,0.286517,0.138577
0.108893,0.268603,0.196007,0.313975,0.112523
0.0982456,0.282456,0.194737,0.317544,0.107018
0.122486,0.265082,0.221207,0.270567,0.120658
0.100885,0.269027,0.215929,0.292035,0.122124
